% start(s)	end(s)	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay(s)	stdDev(s)	min(s)	max(s)	PduSize	stdDev	min	max
0	0.25	1	3	1	3	215	1048038	215	1048038	0.00155066	0.000189686	0.00117143	0.00406428	4874.6	1394.73	11	5368	
0	0.25	3	4	1	3	89	524019	89	524019	0.00153138	9.42177e-05	0.00120714	0.00156428	5887.85	1752.65	11	6485	
0	0.25	5	5	1	3	177	1047951	177	1047951	0.00154612	6.28024e-05	0.00124286	0.00156428	5920.63	1683.48	11	6485	
0	0.25	1	6	2	3	106	524061	106	524061	0.00213301	0.00112924	0.00124286	0.00506428	4943.97	1328.02	11	5368	
0	0.25	3	7	2	3	153	524147	153	524147	0.00136797	7.47713e-05	0.00124286	0.00156428	3425.8	1310.49	11	6485	
0	0.25	5	8	2	3	177	1047951	177	1047951	0.00154774	5.55639e-05	0.00127857	0.00156428	5920.63	1683.48	11	6485	
0	0.25	1	9	3	3	163	524175	163	524175	0.00154851	5.47123e-05	0.00127857	0.00156428	3215.8	688.038	11	3398	
0	0.25	3	10	3	3	170	524188	170	524188	0.00154747	5.73871e-05	0.00127857	0.00156428	3083.46	1253.87	11	5368	
0	0.25	5	11	3	3	220	1048036	220	1048036	0.0014685	0.000106781	0.00120714	0.00156428	4763.8	1951.57	11	6485	
0	0.25	1	12	4	3	89	524019	89	524019	0.00154101	6.25809e-05	0.00131428	0.00156428	5887.85	1752.65	11	6485	
0	0.25	3	13	4	3	95	524032	95	524032	0.00154135	6.24948e-05	0.00131428	0.00156428	5516.13	2205.24	11	6485	
0	0.25	5	14	4	3	240	1048076	240	1048076	0.00151235	8.96949e-05	0.00124286	0.00156428	4366.98	1886.15	11	6485	
0	0.25	1	15	5	3	95	524032	95	524032	0.00154473	5.30667e-05	0.00135	0.00156428	5516.13	2205.02	11	6485	
0	0.25	3	16	5	3	313	524565	313	524565	0.00141698	0.00010053	0.00124286	0.00156428	1675.93	677.264	11	2876	
0	0.25	5	17	5	3	197	1047990	197	1047990	0.00155358	3.05407e-05	0.00138571	0.00156428	5319.75	1908.48	11	6485	
0	0.25	1	18	6	3	95	524032	95	524032	0.00154774	4.41452e-05	0.00135	0.00156428	5516.13	2205.02	11	6485	
0	0.25	3	19	6	3	210	524267	210	524267	0.00186003	0.000778404	0.00138571	0.00385	2496.51	644.201	11	2684	
0	0.25	5	20	11	3	177	1047951	177	1047951	0.00155379	2.98226e-05	0.00135	0.00156428	5920.63	1683.78	11	6485	
0	0.25	1	21	11	3	95	524032	95	524032	0.00155037	3.62026e-05	0.00135	0.00156428	5516.13	2205.24	11	6485	
0	0.25	3	22	11	3	7	100	7	100	0.00146224	3.21332e-05	0.00142143	0.00149285	14.2857	6.44759	11	28	
0	0.25	5	23	12	3	88	524017	88	524017	0.00155535	2.18283e-05	0.00142143	0.00156428	5954.74	1644.5	11	6485	
0	0.25	1	24	12	3	94	524028	94	524028	0.00155478	2.67954e-05	0.00135	0.00156428	5574.77	2141.28	11	6485	
0	0.25	3	25	12	3	7	100	7	100	0.00150306	2.69972e-05	0.00145714	0.00152857	14.2857	6.44759	11	28	
0	0.25	5	26	13	3	88	524017	88	524017	0.0015586	1.86689e-05	0.00142143	0.00156428	5954.74	1644.5	11	6485	
0	0.25	1	27	13	3	154	524180	154	524180	0.00156011	1.15117e-05	0.00152857	0.00156428	3403.77	1137.69	11	3923	
0	0.25	3	28	13	3	6	98	6	98	0.00155833	1.45802e-05	0.00152857	0.00156428	16.3333	8.28654	11	28	
0	0.25	5	29	14	3	102	524033	102	524033	0.00153277	9.25723e-05	0.00120714	0.00156428	5137.58	2003.98	11	5998	
0	0.25	1	30	14	3	105	524039	105	524039	0.00155476	0.000364527	0.00117143	0.00402857	4990.85	2017.18	11	5998	
0	0.25	3	31	14	3	7	100	7	100	0.00117653	1.34986e-05	0.00117143	0.00120714	14.2857	6.44759	11	28	
0	0.25	5	32	15	3	95	524032	95	524032	0.00202443	0.00109467	0.00117143	0.00506428	5516.13	2205.02	11	6485	
